time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2018-11-09T14:01:29.020Z,33.1963333,-115.6086667,3.8,2.53,ml,55,43,0.01759,0.25,ci,ci38355296,2018-11-09T22:04:07.738Z,"10km WSW of Niland, CA",earthquake,0.17,0.17,0.207,75,reviewed,ci,ci
2018-11-09T07:49:44.150Z,32.402,-115.2543333,20.45,2.73,ml,32,114,0.04627,0.28,ci,ci38355104,2018-11-09T17:59:37.560Z,"8km NW of Delta, B.C., MX",earthquake,0.45,1.35,0.141,46,reviewed,ci,ci
2018-11-09T05:57:06.020Z,32.3843333,-115.2398333,12.13,3.25,ml,31,118,0.06533,0.38,ci,ci38354928,2019-01-21T16:42:59.040Z,"6km NW of Delta, B.C., MX",earthquake,0.71,1.56,0.154,193,reviewed,ci,ci
2018-11-09T04:12:24.100Z,35.2266667,-118.8758333,14.06,2.98,ml,45,42,0.1064,0.19,ci,ci38354872,2019-01-21T16:42:59.040Z,"5km WNW of Arvin, CA",earthquake,0.18,0.41,0.14,101,reviewed,ci,ci
2018-11-09T04:12:12.880Z,47.6025,-70.162,11.19,2.6,mb_lg,,107,0.814,0.31,us,us1000hpkz,2019-01-21T16:42:52.040Z,"6km S of La Malbaie, Canada",earthquake,5,6.7,0.208,6,reviewed,us,us
2018-11-08T23:47:38.590Z,36.4603333,-121.0425,4.98,2.72,md,68,78,0.04026,0.08,nc,nc73108516,2018-11-09T19:04:26.656Z,"12km SE of Pinnacles, CA",earthquake,0.1,0.34,0.2,83,reviewed,nc,nc
2018-11-08T22:02:09.150Z,43.7414,-105.3351,0,3.4,ml,,96,1.012,0.9,us,us1000hpfy,2019-01-21T16:42:51.040Z,Wyoming,mining explosion,2.3,1.7,0.041,80,reviewed,us,us
2018-11-08T20:21:19.000Z,40.3676667,-124.728,23.86,2.64,md,29,236,0.317,0.25,nc,nc73108471,2018-11-09T03:07:02.654Z,"38km W of Petrolia, CA",earthquake,1.49,3.97,0.139,22,reviewed,nc,nc
2018-11-08T19:37:58.690Z,36.699,-97.6743,7.22,2.5,ml,,59,,0.15,us,us1000hpd1,2019-01-21T16:42:54.040Z,"13km SSE of Medford, Oklahoma",earthquake,0.9,4.7,0.209,47,reviewed,ok,ok
2018-11-08T17:16:50.040Z,33.7793333,-116.1338333,7.87,3.2,ml,119,34,0.07507,0.17,ci,ci38354328,2019-01-21T16:42:59.040Z,"10km NE of Indio, CA",earthquake,0.1,0.4,0.153,260,reviewed,ci,ci
2018-11-08T01:58:35.180Z,37.7951667,-121.6116667,15.61,2.78,md,87,37,0.03257,0.14,nc,nc73108236,2018-11-12T01:07:34.404Z,"6km WNW of Mountain House, CA",earthquake,0.17,0.26,0.127,77,reviewed,nc,nc
2018-11-07T21:47:15.350Z,43.4937,-105.3904,0,3.2,ml,,48,1.164,0.57,us,us1000hp01,2019-01-21T16:42:51.040Z,Wyoming,mining explosion,3.3,1.7,0.062,46,reviewed,us,us
2018-11-07T17:37:18.210Z,36.2803,-97.5094,6.4,2.5,mb_lg,,31,0.222,0.14,us,us2000i846,2019-01-21T16:42:54.040Z,"19km W of Perry, Oklahoma",earthquake,1.2,5.2,0.093,30,reviewed,us,us
2018-11-07T06:24:40.440Z,33.4936667,-116.5148333,14.03,2.87,ml,117,26,0.06508,0.18,ci,ci38352440,2018-11-08T00:30:14.233Z,"16km ESE of Anza, CA",earthquake,0.11,0.19,0.222,25,reviewed,ci,ci
2018-11-07T03:35:46.400Z,36.5277,-112.7955,5.58,2.5,ml,,30,0.418,0.68,us,us2000i7te,2019-01-21T16:42:59.040Z,"52km SSW of Fredonia, Arizona",earthquake,2.4,1.5,0.041,78,reviewed,us,us
2018-11-06T19:28:11.480Z,37.7171667,-122.1216667,5.38,2.53,md,96,28,0.00723,0.11,nc,nc73107571,2019-10-15T06:00:08.289Z,"3km ESE of San Leandro, CA",earthquake,0.09,0.15,0.149,84,reviewed,nc,nc
2018-11-06T06:55:23.322Z,40.3268,-119.6852,3.8,2.8,ml,16,77.52,0.397,0.1466,nn,nn00664430,2019-01-21T16:42:55.040Z,"38km SW of Gerlach-Empire, Nevada",earthquake,,2.9,0.15,7,reviewed,nn,nn
2018-11-06T06:35:51.550Z,36.1476667,-118.0665,0.59,3.48,ml,32,76,0.1739,0.17,ci,ci38351080,2019-01-21T16:42:59.040Z,"16km NW of Coso Junction, CA",earthquake,0.18,0.5,0.14,302,reviewed,ci,ci
2018-11-06T04:19:54.520Z,40.3806667,-120.7603333,-1.21,2.51,md,30,90,0.1974,0.17,nc,nc73107306,2018-11-07T03:45:03.696Z,"10km WSW of Susanville, CA",earthquake,0.45,4.24,0.066,32,reviewed,nc,nc
2018-11-05T21:09:41.610Z,43.7631,-105.3528,0,3.4,ml,,80,1.016,0.39,us,us2000i776,2019-01-21T16:42:51.040Z,Wyoming,mining explosion,7.5,1.7,0.059,56,reviewed,us,us
2018-11-05T14:30:27.700Z,36.7884,-97.7317,4.82,2.7,mb_lg,,40,0.12,0.19,us,us2000i70e,2019-01-21T16:42:54.040Z,"2km S of Medford, Oklahoma",earthquake,1.3,6.2,0.086,35,reviewed,us,us
2018-11-05T00:53:57.000Z,35.2355,-97.7523,6.28,3.3,ml,,53,,0.4,us,us2000i6u3,2019-01-21T16:42:54.040Z,"8km SE of Tuttle, Oklahoma",earthquake,1.1,4.9,,,reviewed,ok,ok
2018-11-04T21:31:39.320Z,35.1715,-111.541,5,3.1,ml,,94,0.37,0.85,us,us2000i6t5,2019-01-21T14:29:47.040Z,"10km ESE of Flagstaff, Arizona",earthquake,1.1,1.9,0.038,89,reviewed,us,us
2018-11-04T21:11:10.870Z,37.8813333,-112.5428333,7.44,2.63,ml,27,54,0.3254,0.2,uu,uu60303587,2019-01-21T14:29:47.040Z,"11km NW of Panguitch, Utah",earthquake,0.39,0.89,0.115,11,reviewed,uu,uu
2018-11-04T10:22:18.790Z,36.7785,-121.5086667,7.82,2.72,md,61,42,0.02841,0.1,nc,nc73106391,2018-11-30T19:06:18.115Z,"8km SSE of San Juan Bautista, CA",earthquake,0.14,0.22,0.153,91,reviewed,nc,nc
2018-11-04T06:20:26.700Z,31.7416,-104.5739,5,2.6,ml,,107,0.498,0.3,us,us2000i6lz,2019-01-21T14:29:46.040Z,"75km SW of Loving, New Mexico",earthquake,2.4,1.9,0.085,18,reviewed,us,us
2018-11-04T05:58:57.250Z,36.5467,-112.7977,5,2.5,ml,,57,0.424,0.38,us,us2000i6ln,2019-02-16T02:13:51.110Z,"50km SSW of Fredonia, Arizona",earthquake,1.7,1.9,0.052,48,reviewed,us,us
2018-11-04T03:00:08.080Z,28.9886,-97.903,5,2.8,mb_lg,,106,0.156,0.73,us,us2000i6kn,2019-01-21T14:29:46.040Z,"11km N of Karnes City, Texas",earthquake,5.1,2,0.083,38,reviewed,us,us
2018-11-04T02:10:43.620Z,35.7567,-97.9638,8.18,2.6,ml,,68,,0.65,us,us2000i6kd,2019-01-21T14:29:46.040Z,"3km NNE of Okarche, Oklahoma",earthquake,1.1,8.6,,,reviewed,ok,ok
2018-11-03T16:20:28.920Z,36.6843333,-121.3143333,4.84,2.82,md,57,53,0.07332,0.07,nc,nc73106096,2018-11-09T04:00:01.693Z,"12km S of Tres Pinos, CA",earthquake,0.13,0.58,0.17,91,reviewed,nc,nc
2018-11-03T14:50:15.020Z,40.297,-124.4356667,7.35,2.64,md,21,255,0.1166,0.17,nc,nc73106061,2018-11-07T23:26:02.335Z,"13km WSW of Petrolia, CA",earthquake,1.33,0.66,0.264,35,reviewed,nc,nc
2018-11-02T20:23:06.300Z,39.2963,-114.6964,0,2.6,ml,10,146.76,0.277,1.9822,nn,nn00663977,2018-11-03T02:04:22.580Z,"13km SSE of McGill, Nevada",explosion,,0,0.7,3,reviewed,nn,nn
2018-11-02T19:18:52.190Z,36.6798333,-121.3051667,4.05,2.6,md,54,65,0.06925,0.07,nc,nc73105481,2018-11-03T04:58:02.403Z,"12km S of Tres Pinos, CA",earthquake,0.14,0.59,0.165,74,reviewed,nc,nc
2018-11-02T18:00:11.510Z,43.5244,-105.3103,0,3.3,ml,,79,1.098,0.81,us,us1000hprr,2019-01-21T14:29:44.040Z,Wyoming,mining explosion,5.6,1.7,0.049,54,reviewed,us,us
2018-11-02T17:02:54.770Z,36.6725,-121.3016667,5.6,2.94,md,54,54,0.0624,0.07,nc,nc73105396,2018-11-04T07:08:09.051Z,"13km S of Tres Pinos, CA",earthquake,0.12,0.49,0.149,99,reviewed,nc,nc
2018-11-02T17:00:01.620Z,47.5584,-92.9819,0,2.7,mb_lg,,103,1.075,0.75,us,us2000i5yc,2019-01-21T14:29:44.040Z,Minnesota,mining explosion,4.6,2,0.136,14,reviewed,us,us
2018-11-02T16:54:05.080Z,36.6725,-121.2971667,5.46,2.84,md,60,65,0.0631,0.06,nc,nc73105381,2018-11-03T03:57:03.823Z,"13km S of Tres Pinos, CA",earthquake,0.11,0.5,0.165,72,reviewed,nc,nc
2018-11-02T16:22:48.990Z,45.8738,-111.4011,5,2.5,ml,,88,0.057,0.43,us,us2000i648,2019-02-22T07:10:11.180Z,"5km WNW of Manhattan, Montana",earthquake,2.9,2,0.062,34,reviewed,us,us
2018-11-02T16:19:30.540Z,36.6861667,-121.3178333,6.54,3.31,ml,74,53,0.0752,0.11,nc,nc73105366,2019-01-21T14:29:44.040Z,"12km S of Tres Pinos, CA",earthquake,0.13,0.49,0.155,49,reviewed,nc,nc
2018-11-02T15:55:10.630Z,36.672,-121.2966667,4.33,2.59,md,60,66,0.06271,0.05,nc,nc73105356,2018-11-03T04:43:03.312Z,"13km S of Tres Pinos, CA",earthquake,0.11,0.51,0.16,69,reviewed,nc,nc
2018-11-02T15:52:11.250Z,36.6765,-121.3026667,5.48,2.96,md,56,54,0.06621,0.05,nc,nc73105351,2019-01-21T14:29:44.040Z,"13km S of Tres Pinos, CA",earthquake,0.11,0.51,0.151,77,reviewed,nc,nc
2018-11-02T15:27:03.690Z,36.6763333,-121.303,5.27,3.55,mw,65,54,0.06601,0.07,nc,nc73105346,2019-01-21T14:29:44.040Z,"13km S of Tres Pinos, CA",earthquake,0.12,0.52,,5,reviewed,nc,nc
2018-11-02T15:15:48.880Z,36.6775,-121.3038333,5.08,3.12,ml,59,54,0.06707,0.06,nc,nc73105336,2019-01-21T14:29:44.040Z,"13km S of Tres Pinos, CA",earthquake,0.11,0.58,0.166,40,reviewed,nc,nc
2018-11-02T13:22:45.940Z,36.6793333,-121.3055,2.61,3.56,mw,31,77,0.06873,0.05,nc,nc73105296,2018-11-03T16:06:44.688Z,"12km S of Tres Pinos, CA",earthquake,0.19,1.05,,6,reviewed,nc,nc
2018-11-02T13:10:56.050Z,36.6866667,-121.317,5.47,2.9,md,55,54,0.07568,0.06,nc,nc73105291,2018-11-03T01:32:03.894Z,"12km S of Tres Pinos, CA",earthquake,0.13,0.54,0.178,83,reviewed,nc,nc
2018-11-02T13:01:14.920Z,36.6828333,-121.3213333,5.52,3.09,ml,69,53,0.07203,0.14,nc,nc73105281,2019-01-21T14:29:44.040Z,"12km S of Tres Pinos, CA",earthquake,0.13,0.64,0.111,12,reviewed,nc,nc
2018-11-02T12:58:54.230Z,36.6801667,-121.3146667,6.48,4.11,mw,80,54,0.06916,0.15,nc,nc73105276,2019-10-15T22:50:23.993Z,"12km S of Tres Pinos, CA",earthquake,0.14,0.51,,5,reviewed,nc,nc
2018-11-02T12:39:45.790Z,45.8628,-111.3636,4.15,2.5,ml,,89,0.324,0.7,us,us2000i5ve,2019-01-21T14:29:44.040Z,"2km WNW of Manhattan, Montana",earthquake,1.8,7.1,0.053,46,reviewed,us,us
2018-11-02T03:56:20.310Z,30.957,-103.4725,7.27,3.1,ml,,69,0.132,0.45,us,us2000i5r8,2019-01-21T14:29:43.040Z,"51km S of Pecos, Texas",earthquake,1.7,1,0.059,38,reviewed,us,us
2018-11-02T03:07:16.920Z,35.2343,-97.7225,6.76,2.5,ml,,58,0.095,0.52,us,us2000i5qg,2019-01-21T14:29:43.040Z,"10km SE of Tuttle, Oklahoma",earthquake,1.2,1.4,0.222,24,reviewed,ok,ok
2018-11-01T20:00:30.290Z,43.8075,-105.2091,0,3.6,ml,,98,0.903,1.21,us,us1000hp8a,2019-01-21T14:29:43.040Z,Wyoming,mining explosion,5,1.8,0.042,74,reviewed,us,us
2018-11-01T16:55:36.810Z,35.927,-89.9261667,13.11,2.63,md,48,39,0.04928,0.11,nm,nm60217432,2019-01-21T14:29:42.040Z,"0km W of Blytheville, Arkansas",earthquake,0.22,0.29,0.133,27,reviewed,nm,nm
2018-11-01T10:29:50.650Z,38.0578333,-112.8108333,11.61,2.51,ml,28,46,0.1548,0.18,uu,uu60303172,2019-01-21T14:29:42.040Z,"23km N of Parowan, Utah",earthquake,0.32,0.61,0.15,11,reviewed,uu,uu
2018-11-01T06:37:14.220Z,36.234,-98.1635,5,2.5,mb_lg,,45,0.104,0.37,us,us2000i54y,2019-01-21T14:29:42.040Z,"19km NE of Okeene, Oklahoma",earthquake,1.4,1.9,0.082,39,reviewed,us,us
2018-11-01T04:30:19.380Z,34.0456,-106.3369,8.54,3.2,ml,,36,0.262,0.78,us,us2000i53p,2019-01-21T14:29:42.040Z,"51km E of Socorro, New Mexico",earthquake,4.3,8.6,0.128,8,reviewed,us,us
2018-10-31T23:50:49.970Z,32.8871,-100.9162,5,3,mb_lg,,39,0.017,1.03,us,us2000i503,2019-01-21T14:29:41.040Z,"18km N of Snyder, Texas",earthquake,2.4,2,0.055,106,reviewed,us,us
2018-10-31T18:03:25.770Z,33.8691667,-116.8948333,12.99,2.66,ml,119,22,0.08613,0.15,ci,ci37409762,2018-11-04T12:36:50.283Z,"6km SSW of Banning, CA",earthquake,0.09,0.24,0.178,149,reviewed,ci,ci
2018-10-31T15:38:20.440Z,37.3831667,-121.7396667,6.38,2.66,md,84,33,0.02543,0.06,nc,nc73104291,2018-11-01T04:30:03.144Z,"8km ENE of Alum Rock, CA",earthquake,0.08,0.16,0.17,104,reviewed,nc,nc
2018-10-31T09:34:14.280Z,35.9569,-96.7606,6.18,2.7,mb_lg,,63,0.05,0.22,us,us2000i4hx,2019-01-21T14:29:41.040Z,"3km S of Cushing, Oklahoma",earthquake,1,1.7,0.061,69,reviewed,us,us
2018-10-31T09:28:07.090Z,36.2118,-98.9145,6.83,2.5,ml,,186,0.099,0.33,us,us2000i4hu,2019-01-21T14:29:41.040Z,"19km NNE of Taloga, Oklahoma",earthquake,1.8,4.7,,,reviewed,ok,ok
2018-10-30T17:59:43.340Z,48.437,-122.5671667,5.63,2.89,ml,22,69,,0.33,uw,uw61500202,2019-01-21T14:29:40.040Z,"9km SSE of Anacortes, Washington",earthquake,0.48,1.26,0.233442423,16,reviewed,uw,uw
2018-10-30T14:55:22.660Z,37.4786,-99.799,5,2.8,mb_lg,,115,1.091,0.36,us,us1000hj16,2019-01-21T14:29:40.040Z,"32km N of Ashland, Kansas",earthquake,2.5,2,0.065,61,reviewed,us,us
2018-10-30T08:15:17.110Z,38.0615,-112.798,11.67,3.56,ml,33,44,0.1634,0.22,uu,uu60303007,2019-01-21T14:29:39.040Z,"24km N of Parowan, Utah",earthquake,0.37,0.57,0.087,23,reviewed,uu,uu
2018-10-30T07:45:01.460Z,47.2545,-122.5416667,57.22,2.83,ml,60,47,,0.37,uw,uw61434702,2019-01-21T14:29:39.040Z,"2km NNE of University Place, Washington",earthquake,0.54,0.9,0.179200263,47,reviewed,uw,uw
2018-10-30T00:12:29.600Z,37.3595,-121.7225,6.51,2.5,md,79,30,0.03928,0.06,nc,nc73103786,2018-10-30T23:08:43.511Z,"9km E of Alum Rock, CA",earthquake,0.09,0.22,0.137,86,reviewed,nc,nc
2018-10-29T10:26:04.770Z,35.2293,-97.7283,7.51,2.9,ml,,60,0.087,0.71,us,us1000higi,2019-01-21T14:29:37.040Z,"10km SE of Tuttle, Oklahoma",earthquake,1.4,2.1,,,reviewed,ok,ok
2018-10-29T05:23:14.250Z,36.0698333,-120.6445,3.28,2.96,md,67,54,0.03916,0.1,nc,nc73103496,2019-01-21T14:29:37.040Z,"24km ENE of San Ardo, CA",earthquake,0.18,0.35,0.133,56,reviewed,nc,nc
2018-10-29T05:22:12.180Z,36.0738333,-120.6433333,4.91,3.31,mw,76,53,0.03853,0.11,nc,nc73103501,2019-01-21T14:29:37.040Z,"24km ENE of San Ardo, CA",earthquake,0.19,0.33,,4,reviewed,nc,nc
2018-10-28T23:36:49.530Z,33.8796667,-119.3735,-0.1,2.85,ml,39,88,0.2462,0.38,ci,ci37407098,2018-10-30T19:23:24.649Z,"22km SE of Santa Cruz Is. (E end), CA",earthquake,0.46,1.62,0.139,123,reviewed,ci,ci
2018-10-28T17:18:59.230Z,37.4241667,-121.6716667,4.99,2.78,md,100,41,0.05533,0.07,nc,nc73103281,2018-11-03T07:27:49.243Z,"15km ENE of Alum Rock, CA",earthquake,0.08,0.27,0.159,128,reviewed,nc,nc
2018-10-28T14:21:14.740Z,32.9043,-100.9065,4.87,3.1,mb_lg,,52,0.031,0.43,us,us1000hi86,2019-01-10T17:18:41.040Z,"20km N of Snyder, Texas",earthquake,2.9,6.2,0.061,71,reviewed,us,us
2018-10-27T21:53:09.240Z,43.526,-105.1848,0,3.2,ml,,85,1.022,0.61,us,us2000i5hx,2019-01-10T17:18:33.040Z,Wyoming,mining explosion,3.9,1.7,0.066,31,reviewed,us,us
2018-10-27T20:17:17.570Z,37.3911,-114.1085,6,2.5,ml,8,161.05,0.212,0.2474,nn,nn00663115,2018-11-01T09:41:09.995Z,"39km WSW of Enterprise, Utah",earthquake,,2.9,0,1,reviewed,nn,nn
2018-10-27T18:01:22.460Z,36.8073,-97.7918,6.89,2.6,ml,,61,0.07,0.36,us,us2000i4aa,2019-01-10T17:18:41.040Z,"5km W of Medford, Oklahoma",earthquake,1.1,2.5,,,reviewed,ok,ok
2018-10-27T13:58:18.110Z,35.3913333,-118.5443333,4.64,3.07,ml,54,51,0.142,0.14,ci,ci37406098,2019-01-10T17:18:39.040Z,"22km SSW of Bodfish, CA",earthquake,0.13,0.52,0.155,267,reviewed,ci,ci
2018-10-27T10:34:24.460Z,37.4941667,-110.515,6,3.41,ml,16,134,0.9559,0.18,uu,uu60302797,2019-01-10T17:18:39.040Z,"88km NNW of Kayenta, Arizona",earthquake,0.76,31.61,0.366,11,reviewed,uu,uu
2018-10-27T07:49:10.980Z,31.0968,-103.1135,5,2.9,ml,,53,0.253,0.79,us,us1000hhwu,2019-01-10T17:18:39.040Z,"31km NW of Fort Stockton, Texas",earthquake,4.1,1.8,0.06,64,reviewed,us,us
2018-10-27T01:05:19.290Z,34.1358333,-117.7738333,5.84,2.93,ml,165,12,0.03301,0.24,ci,ci37405778,2019-01-10T17:18:39.040Z,"4km N of La Verne, CA",earthquake,0.12,0.44,0.199,265,reviewed,ci,ci
2018-10-26T20:48:23.690Z,44.4844,-105.6065,0,3,ml,,118,1.184,0.9,us,us2000i5d2,2019-01-10T17:18:32.040Z,Wyoming,mining explosion,4.1,1.5,0.071,26,reviewed,us,us
2018-10-26T20:18:50.250Z,31.5915,-115.804,8.57,2.73,ml,13,140,0.2002,0.12,ci,ci37405546,2018-10-31T21:11:28.641Z,"74km E of Maneadero, B.C., MX",earthquake,0.41,0.71,0.123,41,reviewed,ci,ci
2018-10-26T19:31:21.050Z,31.3372,-103.4886,5,2.9,ml,,60,0.325,0.47,us,us1000hhpk,2019-01-10T17:18:39.040Z,"9km S of Pecos, Texas",earthquake,1.1,1.9,0.073,72,reviewed,us,us
2018-10-26T18:50:30.160Z,43.5973,-105.324,0,2.9,ml,,121,1.068,0.95,us,us2000i5cp,2019-01-10T17:18:32.040Z,Wyoming,mining explosion,5.4,1.9,0.091,16,reviewed,us,us
2018-10-26T01:10:07.470Z,45.8428,-111.4006,7.89,2.8,ml,,55,0.078,0.49,us,us1000hhcz,2019-02-07T05:31:56.357Z,"5km WSW of Manhattan, Montana",earthquake,2.3,6.1,0.049,54,reviewed,us,us
2018-10-25T10:26:01.200Z,35.9631,-97.2321,4.964,3,ml,,20,,0.23,us,us1000hgzl,2019-01-10T17:18:36.040Z,"2km NE of Langston, Oklahoma",earthquake,1.1,3.7,,,reviewed,ok,ok
2018-10-25T09:41:25.810Z,35.4881667,-118.303,1.94,3.02,ml,55,42,0.1412,0.14,ci,ci37403994,2019-01-10T17:18:36.040Z,"20km ESE of Bodfish, CA",earthquake,0.13,0.34,0.143,185,reviewed,ci,ci
2018-10-25T00:03:53.060Z,33.1918333,-115.6115,2.36,2.85,ml,56,62,0.01271,0.24,ci,ci37403754,2018-10-25T01:01:54.614Z,"10km WSW of Niland, CA",earthquake,0.24,0.27,0.155,97,reviewed,ci,ci
2018-10-24T21:31:10.400Z,43.506,-105.1735,0,2.8,ml,,87,1.027,0.65,us,us1000hgra,2019-01-10T17:18:32.040Z,Wyoming,mining explosion,8.4,1.7,0.081,26,reviewed,us,us
2018-10-24T21:28:02.960Z,36.6015,-117.9796667,10.56,3.59,ml,47,29,0.1511,0.22,ci,ci37403594,2019-01-10T17:18:35.040Z,"8km ENE of Lone Pine, CA",earthquake,0.21,0.68,0.138,268,reviewed,ci,ci
2018-10-24T20:51:26.530Z,40.7468333,-112.5813333,3.88,2.76,ml,21,100,0.1492,0.17,uu,uu60302297,2019-01-10T17:18:32.040Z,"19km NNW of Grantsville, Utah",earthquake,0.52,0.98,0.122,16,reviewed,uu,uu
2018-10-24T04:33:06.830Z,31.859,-115.6158333,18.51,2.99,ml,32,100,0.3176,0.26,ci,ci37402674,2019-01-10T17:18:35.040Z,"59km SW of Alberto Oviedo Mota, B.C., MX",earthquake,0.35,0.98,0.271,25,reviewed,ci,ci
2018-10-24T04:30:12.990Z,40.8671667,-111.6633333,10.13,2.76,ml,45,46,0.1398,0.14,uu,uu60302202,2019-01-10T17:18:35.040Z,"14km NNW of Summit Park, Utah",earthquake,0.2,0.48,0.234,18,reviewed,uu,uu
2018-10-23T16:54:08.130Z,31.9055,-115.8248333,8.35,2.84,ml,19,164,0.1441,0.23,ci,ci37401954,2019-01-10T17:18:34.040Z,"71km WSW of Alberto Oviedo Mota, B.C., MX",earthquake,0.56,0.95,0.197,60,reviewed,ci,ci
2018-10-23T14:38:46.270Z,31.2693333,-115.6355,8.58,2.91,ml,3,206,0.1759,0.03,ci,ci37401746,2018-10-25T20:37:36.324Z,"101km ESE of Maneadero, B.C., MX",earthquake,1.69,1.54,0.118,44,reviewed,ci,ci
2018-10-23T14:00:44.800Z,35.2297,-97.7168,6.345,2.6,ml,,34,,0.27,us,us1000hg3h,2019-01-10T17:18:34.040Z,"10km W of Newcastle, Oklahoma",earthquake,1.6,4.5,,,reviewed,ok,ok
2018-10-23T11:29:00.600Z,34.0524,-97.4131,6.535,3.4,ml,,42,,0.52,us,us1000hg2t,2019-01-10T17:18:34.040Z,"12km S of Wilson, Oklahoma",earthquake,0.8,5.4,,,reviewed,ok,ok
2018-10-23T09:48:16.770Z,34.624,-85.4253333,9.72,2.59,md,21,102,0.1746,0.06,se,se60216772,2019-01-10T17:18:34.040Z,"13km NW of Trion, Georgia",earthquake,0.18,0.5,0.048,17,reviewed,se,se
2018-10-22T18:33:30.900Z,36.2176,-98.9302,3.965,3.1,ml,,78,,0.85,us,us1000hfqy,2019-01-10T17:18:33.040Z,"20km N of Taloga, Oklahoma",earthquake,2.7,3.3,,,reviewed,ok,ok
2018-10-22T14:12:05.230Z,48.9014,-112.5155,5.8,3.1,ml,,121,0.543,0.1,us,us1000hflv,2019-01-10T17:18:33.040Z,"32km NNW of Cut Bank, Montana",earthquake,3.7,6.2,0.16,9,reviewed,us,mb
2018-10-22T11:45:37.970Z,37.636,-119.4321667,26.36,2.59,md,36,61,0.2801,0.07,nc,nc73100431,2018-10-22T20:16:05.320Z,"17km SE of Yosemite Valley, CA",earthquake,0.28,0.78,0.26,31,reviewed,nc,nc
2018-10-22T11:16:55.260Z,40.6875,-124.09,23.92,2.64,md,24,109,0.1041,0.18,nc,nc73100396,2018-10-24T17:53:42.760Z,"7km SE of Pine Hills, CA",earthquake,0.41,0.62,0.162,47,reviewed,nc,nc
2018-10-22T11:06:20.250Z,36.2715,-89.4448333,6.52,3.27,md,52,48,0.02981,0.08,nm,nm60216622,2019-04-24T11:34:50.848Z,"3km ENE of Ridgely, Tennessee",earthquake,0.14,0.31,0.1,44,reviewed,nm,nm
2018-10-22T06:32:58.370Z,37.4098333,-119.6053333,43.4,3.06,ml,31,158,0.1107,0.12,nc,nc73100261,2019-01-10T17:18:33.040Z,"10km NNE of Oakhurst, CA",earthquake,0.5,0.93,0.137,40,reviewed,nc,nc
2018-10-21T21:07:06.940Z,44.3471667,-110.305,10.06,2.7,ml,26,82,0.0469,0.22,uu,uu60301652,2018-12-21T22:27:08.040Z,"43km ESE of Old Faithful Geyser, Wyoming",earthquake,0.52,0.73,0.141,10,reviewed,uu,uu
2018-10-21T19:28:32.380Z,43.4591,-105.3559,0,2.9,ml,,80,1.162,1.74,us,us1000hfbj,2018-12-21T22:27:00.040Z,Wyoming,mining explosion,6.4,1.7,0.091,16,reviewed,us,us
2018-10-20T17:26:09.700Z,35.2287,-97.7076,7.781,2.5,ml,,80,,0.86,us,us1000hf0z,2018-12-21T22:27:07.040Z,"10km WSW of Newcastle, Oklahoma",earthquake,1,4.3,,,reviewed,ok,ok
2018-10-20T13:04:29.620Z,35.3091,-101.7607,5,3.7,mwr,,54,0.429,0.71,us,us1000heyv,2019-01-19T23:59:45.798Z,"11km NNE of Amarillo, Texas",earthquake,3.4,1.9,,24,reviewed,us,slm
2018-10-20T12:47:59.200Z,34.0523,-97.422,4.185,2.7,ml,,46,,0.56,us,us1000heyp,2018-12-21T22:27:07.040Z,"12km S of Wilson, Oklahoma",earthquake,1.8,5.2,,,reviewed,ok,ok
2018-10-20T09:14:48.080Z,33.4878333,-116.783,2.82,2.55,ml,119,14,0.02844,0.21,ci,ci37398762,2018-10-23T16:04:27.207Z,"9km ENE of Aguanga, CA",earthquake,0.1,0.36,0.129,147,reviewed,ci,ci
2018-10-20T06:27:45.240Z,40.4075,-124.6388333,20.76,2.59,md,37,243,0.2398,0.21,nc,nc73099441,2018-10-23T07:46:07.644Z,"31km WNW of Petrolia, CA",earthquake,2.04,0.45,0.184,38,reviewed,nc,nc
2018-10-20T01:41:39.490Z,40.5388333,-123.477,22.91,2.55,md,40,39,0.09481,0.11,nc,nc73099376,2018-10-22T10:27:08.160Z,"25km W of Hayfork, CA",earthquake,0.24,0.49,0.141,35,reviewed,nc,nc
2018-10-19T14:29:40.100Z,35.2353,-97.7088,6.876,2.5,ml,,83,,0.47,us,us1000hefk,2018-12-21T22:27:05.040Z,"10km W of Newcastle, Oklahoma",earthquake,0.7,2.2,,,reviewed,ok,ok
2018-10-19T10:09:25.700Z,36.289,-97.5072,5.884,2.7,ml,,32,,0.31,us,us1000hebx,2018-12-21T22:27:05.040Z,"19km W of Perry, Oklahoma",earthquake,1.1,5.2,,,reviewed,ok,ok
2018-10-19T04:57:33.000Z,36.2776,-97.4957,5.45,2.6,ml,,31,,0.25,us,us1000he9c,2018-12-21T22:27:05.040Z,"18km W of Perry, Oklahoma",earthquake,0.7,5.1,,,reviewed,ok,ok
2018-10-18T17:25:24.600Z,36.9681667,-121.6073333,3.82,2.58,md,62,31,0.02398,0.11,nc,nc73098811,2019-02-07T06:28:15.217Z,"5km SW of Gilroy, CA",earthquake,0.13,0.28,0.17,95,reviewed,nc,nc
